event_id,hk_facility,hk_meter,hk_period,factor_id,reading_ts,kwh_value,scope2_kgco2e,raw_record_hash,transform_ver,load_dts,record_source
1885,bf8afd90946c34723eeb1ccc576a98b8,4e4d4b9730898ea4e08d4e3e55b9d266,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 05:15:00,7.4,5.106,e9c7c221f18b0a9788af3fde2b0bc4e4,syn_v1,2026-03-06 02:13:39.706962,SYN
1886,4a65bc20c96683b4bc54c1a4c95b5d5e,05f4cbb6f5d3455331e7552656da4d02,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 04:00:00,11.29,9.2578,57a9d28d9f246d85a93ba0e2b13fb967,syn_v1,2026-03-06 02:13:39.706962,SYN
1887,f81294bd68853a5e1c02ea2f6c4e8cd0,6ee372acc0312239e8ca73ea66a3229b,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:30:00,11.97,7.6608,a0c103b8d519f80b7ce24cc61b79e1f5,syn_v1,2026-03-06 02:13:39.706962,SYN
1888,4295c25baa729e95f6c98d5f0f2dca9a,d50f9cc27ab3c0d2c75af2fd695c29b2,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:30:00,25.32,18.2304,48f005ebecad681f9ba67479b3393d01,syn_v1,2026-03-06 02:13:39.706962,SYN
1889,da11c928386dbdc18c34f288e21ee019,c1c333c945203517ac99efdb745e551c,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 02:45:00,15.74,12.2772,75d80dd4942753452c7262bc12db6bd7,syn_v1,2026-03-06 02:13:39.706962,SYN
1890,cd83927962802ca3b606ae9f3c6d73be,3f7082e9933b3aa8fdc39b507e695d7b,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 03:15:00,13.8,9.522,3cdf69e2b73e0b3245b6dedb254987b0,syn_v1,2026-03-06 02:13:39.706962,SYN
1891,c76f671a4753cc664519a8a4b2dfe527,39693f661154ab6ff4dfebbf107643cf,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 03:15:00,19.37,15.8834,d5303a39ef5e9a128500711237271885,syn_v1,2026-03-06 02:13:39.706962,SYN
1892,e7b39405255ec5841088f6663359fb00,4d312e7ec411692d4b12358b56ca02a3,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 02:30:00,7.98,5.1072,117351ad18d19b56817e9c9bc77dc57d,syn_v1,2026-03-06 02:13:39.706962,SYN
1893,413e2baff151d8d4c537680d7d05316e,f0d78868da75f9bf4b20dde8c07a9ce1,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 05:00:00,18.9,13.608,57d4aa30663e6cd5e7c5a0ab9b036241,syn_v1,2026-03-06 02:13:39.706962,SYN
1894,291614fc894042ffde48370a464eddb8,bb5d3837bd63b111e7d3a744843ba692,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 03:45:00,7.06,5.5068,75ffd1e6b44d1b3e94e8cb745428c184,syn_v1,2026-03-06 02:13:39.706962,SYN
1895,e1eeb625e5a4a6426698339fb189e9e2,1aeb0be34e225ed98d8a6ccea67311aa,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 03:45:00,8.54,5.8926,c9820951c6b9593253222fa09cc46e51,syn_v1,2026-03-06 02:13:39.706962,SYN
1896,f7f70ccab084c8c5d8b96b87dc86d5f9,7a7393f56969bf15cbef4ff1b58b29e5,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 01:00:00,7.23,5.9286,764f3ad744dbe378b8dd54b8d2def183,syn_v1,2026-03-06 02:13:39.706962,SYN
1897,7efaf4ff4c6611946b347d2367bcb807,a721b0700153183ae83e8caecd243e74,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:00:00,16.74,10.7136,475004ad0f67771e23325b09d4d3e5aa,syn_v1,2026-03-06 02:13:39.706962,SYN
1898,f1b3d8912e2bd9ddb0f335583d2152cb,f4c719f5ac321dd3e5354da9c52c6c58,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:45:00,12.61,9.0792,b2d6ca50f2d48f04af4f35ed0902f38f,syn_v1,2026-03-06 02:13:39.706962,SYN
1899,1a633a890bb61427286485ce2336b11e,3283f4bd0612b3be196141ee1f2f0754,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 04:00:00,21.98,17.1444,5955b3894f36e472a2907be9b14fa9d9,syn_v1,2026-03-06 02:13:39.706962,SYN
1900,4f49e99ee442756940e14404c79772a6,b6bc2ff3f6c5421889a6e1e3232941aa,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 03:00:00,23.95,16.5255,8386ad9c3ced8e20f23d14574a114cf3,syn_v1,2026-03-06 02:13:39.706962,SYN
1901,49b989a23f0d55741477257b0aeeaa2d,50f6c1a2a657054ff8618acbaf68b835,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 05:00:00,16.31,13.3742,2c608cb6c518eea863b7a319211bd992,syn_v1,2026-03-06 02:13:39.706962,SYN
1902,21debacd2d92a22891de2856fe08f89e,0f55629e27434687cc60fff810aed046,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:45:00,22.62,14.4768,3b21e06e2a56167ac8f84e5c740a7a37,syn_v1,2026-03-06 02:13:39.706962,SYN
1903,09a55d5d1937b90372433ba490c07b7f,9763273cad3d7e43212383926a476377,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:00:00,40.0,28.8,414471ab5a27b206585bdaa815f9b3e9,syn_v1,2026-03-06 02:13:39.706962,SYN
1904,069712518702ff45057bf9d64721856d,7b77c43c2c75df6f32568deb07afebf6,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 01:45:00,38.45,29.991,47bb7ae7be9e6f9174037344c7935985,syn_v1,2026-03-06 02:13:39.706962,SYN
1905,5bbcc090b4cfd4f7babb26b9e59fda45,adbc7dd07624f2f5a10ac347b3e82037,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 04:30:00,20.21,13.9449,9abedeb630e10a38ebc5010347466306,syn_v1,2026-03-06 02:13:39.706962,SYN
1906,fea538323d9ab84b92cb95644d6c7b35,6fdef3613dccbec4fccfdc5d257064cf,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 03:45:00,16.57,13.5874,daba817c81334f62568410d5ad013ed4,syn_v1,2026-03-06 02:13:39.706962,SYN
1907,8c036722922b24fcf79efc1ed0d68e71,f1ce828e1ac9557e02dc8ba772d394e1,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 02:15:00,29.68,18.9952,30e49dc165e96c119bf576580bd338ae,syn_v1,2026-03-06 02:13:39.706962,SYN
1908,9b476072ebb3b53dd331ce8adbbc4e73,2f0834e5924f9e15117b7c29853bfbc5,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:45:00,15.78,11.3616,f96ca75a7557e5db9bab0564c3e9b0be,syn_v1,2026-03-06 02:13:39.706962,SYN
1909,03d342a18a7e413fcf8985e0232487bf,a055372963c647fb96960a3c3daa8919,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 00:00:00,9.82,7.6596,705c7f099568b422075adc3c07a513d7,syn_v1,2026-03-06 02:13:39.706962,SYN
1910,bf8afd90946c34723eeb1ccc576a98b8,73486626af9fdaa97f1d22f2226ea211,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 04:00:00,20.73,14.3037,5d3e0efdaeb676affdb4547f37005303,syn_v1,2026-03-06 02:13:39.706962,SYN
1911,4a65bc20c96683b4bc54c1a4c95b5d5e,86f1b641a68961a0f1632121f0db743a,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 05:15:00,27.26,22.3532,5a78d4f410a5e5e8e7bbda88de4e455e,syn_v1,2026-03-06 02:13:39.706962,SYN
1912,f81294bd68853a5e1c02ea2f6c4e8cd0,b95733e002b76f779e1ba5968f294a27,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 02:45:00,26.93,17.2352,9f42e967bc8d2b26b54c05723a216647,syn_v1,2026-03-06 02:13:39.706962,SYN
1913,4295c25baa729e95f6c98d5f0f2dca9a,ba87672ca630535a6bbedbcb20ea1438,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:30:00,16.47,11.8584,38bc7bd630bb6ff1bd01997dfa8d839c,syn_v1,2026-03-06 02:13:39.706962,SYN
1914,da11c928386dbdc18c34f288e21ee019,60ea0ee5078fe43fe08cd23410a4a1a5,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 05:30:00,5.94,4.6332,0fe1a724281fd97b60e0dfae937a0cc9,syn_v1,2026-03-06 02:13:39.706962,SYN
1915,cd83927962802ca3b606ae9f3c6d73be,0f989f77c634fa7fabc952ec7968e334,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 02:15:00,14.63,10.0947,b9cead048a4ab578e36486267efcb295,syn_v1,2026-03-06 02:13:39.706962,SYN
1916,c76f671a4753cc664519a8a4b2dfe527,f6edcb8f21ed78c3d861828ae2a48923,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:45:00,18.52,15.1864,ff99f0c163626c1883bfa5adc0dbe19a,syn_v1,2026-03-06 02:13:39.706962,SYN
1917,e7b39405255ec5841088f6663359fb00,d4013c0d4277b6c6be6ab5a7bef0f2a6,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:45:00,25.62,16.3968,e216b5b537824a20e7dd1b49cf74fe71,syn_v1,2026-03-06 02:13:39.706962,SYN
1918,413e2baff151d8d4c537680d7d05316e,800f55e8a57f35a25b70fd32b422bd8f,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 01:30:00,6.2,4.464,f3fa7b1886f635ca1dab1db45c4be106,syn_v1,2026-03-06 02:13:39.706962,SYN
1919,291614fc894042ffde48370a464eddb8,ef89ddedc93a3aff0ac3bc0448630bcf,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 05:15:00,26.68,20.8104,e3a2f14a5bf961ae2a7dd68d65dd6af0,syn_v1,2026-03-06 02:13:39.706962,SYN
1920,e1eeb625e5a4a6426698339fb189e9e2,72488ac84e327635924936afc3d779e1,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 03:00:00,20.02,13.8138,7c1f0c0bcb76075895a2766ab38e34cc,syn_v1,2026-03-06 02:13:39.706962,SYN
1921,f7f70ccab084c8c5d8b96b87dc86d5f9,eeba3811cb57c92a6ea44968a4f97766,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 05:30:00,16.25,13.325,2eda69a921394f2cc7b6161e5d230d8c,syn_v1,2026-03-06 02:13:39.706962,SYN
1922,7efaf4ff4c6611946b347d2367bcb807,e18813137b3dcf1002b8a2118ad490a6,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 00:30:00,34.94,22.3616,af25e7d520568a774b372f3eb4855d3b,syn_v1,2026-03-06 02:13:39.706962,SYN
1923,f1b3d8912e2bd9ddb0f335583d2152cb,8d69f9d3ee1f8eeb40685ce2a2761e2b,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 05:30:00,27.04,19.4688,9ffec4d8b41484446177746a4f5c6d85,syn_v1,2026-03-06 02:13:39.706962,SYN
1924,1a633a890bb61427286485ce2336b11e,63221c2c21497266045dfbb99c78a5ad,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 02:45:00,37.23,29.0394,118857d947cc6d98c5114208387233fc,syn_v1,2026-03-06 02:13:39.706962,SYN
1925,4f49e99ee442756940e14404c79772a6,bc93a13748b70d18efb63905b4729a70,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 05:00:00,9.28,6.4032,37c9e3285f012cbe2468f281c48dd677,syn_v1,2026-03-06 02:13:39.706962,SYN
1926,49b989a23f0d55741477257b0aeeaa2d,0b5d6226ccd2fdd3e6f6e1956b504aaa,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 03:15:00,10.45,8.569,3cbab50720e933ce52ac9225ee3e817a,syn_v1,2026-03-06 02:13:39.706962,SYN
1927,21debacd2d92a22891de2856fe08f89e,fade435388a09e7bb13e69ce89053d12,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:15:00,23.38,14.9632,3e8e08ed26be4417d166619e5d250388,syn_v1,2026-03-06 02:13:39.706962,SYN
1928,09a55d5d1937b90372433ba490c07b7f,a91009d7da53061afec1cd610e5e51fe,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 04:30:00,31.09,22.3848,8e124e0b45dbf2e089a9eccfecb65cf4,syn_v1,2026-03-06 02:13:39.706962,SYN
1929,069712518702ff45057bf9d64721856d,45e76642a4de442bd9111f8b74eacd14,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 01:00:00,12.19,9.5082,ae69262ca0481b74065459afd479910e,syn_v1,2026-03-06 02:13:39.706962,SYN
1930,5bbcc090b4cfd4f7babb26b9e59fda45,e4897e705305eda186d7d51ecb1d78f2,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 00:45:00,10.5,7.245,c57781b6328968cae9c5d0d00026c821,syn_v1,2026-03-06 02:13:39.706962,SYN
1931,fea538323d9ab84b92cb95644d6c7b35,e0a92be582d99426e704723d4c37efda,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 00:00:00,11.67,9.5694,54138efb833bfaefca2f8164f240557d,syn_v1,2026-03-06 02:13:39.706962,SYN
1932,8c036722922b24fcf79efc1ed0d68e71,c9e0e9af64154fcf3dd343f8c6b9df75,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 04:00:00,34.79,22.2656,f958ca8472af161a268b6711c32d8b0b,syn_v1,2026-03-06 02:13:39.706962,SYN
1933,9b476072ebb3b53dd331ce8adbbc4e73,44ae5b318b9fe3e1cf56c5850ceb22e2,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 04:00:00,20.27,14.5944,e7f11b2dfa620788d3474786d5ad1ab9,syn_v1,2026-03-06 02:13:39.706962,SYN
1934,03d342a18a7e413fcf8985e0232487bf,bfb39e69696ec4a03cf7ab4c5ac50488,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 03:45:00,26.34,20.5452,91589ef064f3770a5fbc98d2a4fb0366,syn_v1,2026-03-06 02:13:39.706962,SYN
1935,bf8afd90946c34723eeb1ccc576a98b8,6185fa7ea83b73ec408b03acd6227e63,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 03:45:00,15.35,10.5915,6c254ee54d6ef01e615a298c76bc0bf5,syn_v1,2026-03-06 02:13:39.706962,SYN
1936,4a65bc20c96683b4bc54c1a4c95b5d5e,1913f4f46a37fa8b2ada0b716195eb61,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 00:15:00,8.2,6.724,533d1a1851f684f76e42c5d014121010,syn_v1,2026-03-06 02:13:39.706962,SYN
1937,f81294bd68853a5e1c02ea2f6c4e8cd0,2db3c1b4a6a728394b7151200d0f3256,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 04:15:00,10.96,7.0144,555b8624385e3ead0bbb97d539112416,syn_v1,2026-03-06 02:13:39.706962,SYN
1938,4295c25baa729e95f6c98d5f0f2dca9a,05045e28f89c6a6eb450edf3f9ee64c1,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 03:30:00,14.47,10.4184,4ff11bbe46edb4893b02cce2ba7d1691,syn_v1,2026-03-06 02:13:39.706962,SYN
1939,da11c928386dbdc18c34f288e21ee019,61726f70063ae235d70dfc7808f2bc0c,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 01:00:00,36.22,28.2516,b83b24430d6f9808c8850b83a218ca29,syn_v1,2026-03-06 02:13:39.706962,SYN
1940,cd83927962802ca3b606ae9f3c6d73be,cd5073e7243d0505235af8621d7f0ffd,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 05:00:00,14.9,10.281,7a3f8f3e0e3d76e08f86177b82fdf16a,syn_v1,2026-03-06 02:13:39.706962,SYN
1941,c76f671a4753cc664519a8a4b2dfe527,ceb74a239a993c2f006675105910a336,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 03:15:00,40.71,33.3822,60e0817efcf12cd6f57b88fc25012ab7,syn_v1,2026-03-06 02:13:39.706962,SYN
1942,e7b39405255ec5841088f6663359fb00,05c70022dc4af59ad2f14d958f81d56c,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:15:00,32.35,20.704,c8359d092d68c657f4075e47d9bc7137,syn_v1,2026-03-06 02:13:39.706962,SYN
1943,413e2baff151d8d4c537680d7d05316e,a5a8b56241675cad003bb83e2c551c88,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 05:15:00,9.09,6.5448,a9a586d602cd3ea6ec3e3ac2fd3bcec2,syn_v1,2026-03-06 02:13:39.706962,SYN
1944,291614fc894042ffde48370a464eddb8,68612cb4f2cfa892f9939529deede8f7,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 02:45:00,37.71,29.4138,60310eaa70c3f8100f15ad67c45a1393,syn_v1,2026-03-06 02:13:39.706962,SYN
1945,e1eeb625e5a4a6426698339fb189e9e2,20fa88a60d2e792cec4658f869ee0c2f,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 01:00:00,5.96,4.1124,b7e63a773ab3f1da0e8db9f5d479717d,syn_v1,2026-03-06 02:13:39.706962,SYN
1946,f7f70ccab084c8c5d8b96b87dc86d5f9,5e33cdf859ea46e7088d5834edde5cb3,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 01:45:00,7.0,5.74,e2c5e36e8fd6a2d39528e84edb2565f9,syn_v1,2026-03-06 02:13:39.706962,SYN
1947,7efaf4ff4c6611946b347d2367bcb807,98acdfb4f24a3a0462f10ddabe3907e3,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:30:00,24.9,15.936,1d69cb82546a6de866bc4b0a889f2d98,syn_v1,2026-03-06 02:13:39.706962,SYN
1948,f1b3d8912e2bd9ddb0f335583d2152cb,257610bbe23e3ed05ce395d4dd444000,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:45:00,31.35,22.572,bdfbbdab9609266320be1a1c9ba3db45,syn_v1,2026-03-06 02:13:39.706962,SYN
1949,1a633a890bb61427286485ce2336b11e,234a3c842047f76f6fa8803f740c4ece,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 04:30:00,39.42,30.7476,4e9948bb2bac78ab517341cd68b15321,syn_v1,2026-03-06 02:13:39.706962,SYN
1950,4f49e99ee442756940e14404c79772a6,4597eb26e0ab06621ac8bed71d239af7,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 01:15:00,16.3,11.247,b2ae2af55f32a6ffe4055aec3cf76d37,syn_v1,2026-03-06 02:13:39.706962,SYN
1951,49b989a23f0d55741477257b0aeeaa2d,5b22913ef76b5e85bb9a03f9d04ba78a,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 05:00:00,30.13,24.7066,bf7f17db0367d088ec4b6dc34edac5df,syn_v1,2026-03-06 02:13:39.706962,SYN
1952,21debacd2d92a22891de2856fe08f89e,7a50297070295c2d66e5ca6ecc8731d2,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:45:00,38.28,24.4992,82a064299760cf647aa83e542ef1ddc8,syn_v1,2026-03-06 02:13:39.706962,SYN
1953,09a55d5d1937b90372433ba490c07b7f,03fdb4a74143041ff3cc3add54d19fd9,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:30:00,33.39,24.0408,8a96af7ee09d5726933092b1376a93fa,syn_v1,2026-03-06 02:13:39.706962,SYN
1954,069712518702ff45057bf9d64721856d,959578c0ad7f74b1a7c03b64985ea967,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 04:00:00,40.52,31.6056,4893b77945c67b18ed5cfea7505ba68b,syn_v1,2026-03-06 02:13:39.706962,SYN
1955,5bbcc090b4cfd4f7babb26b9e59fda45,02ebb373a7e00216e646d1efcccf3a1f,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 02:45:00,10.12,6.9828,158d79d5b39d53e664f97e8004432bac,syn_v1,2026-03-06 02:13:39.706962,SYN
1956,fea538323d9ab84b92cb95644d6c7b35,ee940e0d1843442cc524cf9255e5112d,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 03:15:00,35.05,28.741,b6917428e3412b654b4d743a437a6e99,syn_v1,2026-03-06 02:13:39.706962,SYN
1957,8c036722922b24fcf79efc1ed0d68e71,c52a74eeaa52559fc5b8147c6f6ef36f,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:30:00,39.78,25.4592,b2701a0c429edc7013b715f26b458f3e,syn_v1,2026-03-06 02:13:39.706962,SYN
1958,9b476072ebb3b53dd331ce8adbbc4e73,f077c0bb2e4e63cc188cdc474a865502,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 04:15:00,40.91,29.4552,43734e50c4c76d5463b44ee30fb65e42,syn_v1,2026-03-06 02:13:39.706962,SYN
1959,03d342a18a7e413fcf8985e0232487bf,9ed67956571f4658ee9a6d6931d6a4cd,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 03:15:00,27.14,21.1692,47a9bc311b6911ac834015747ac46812,syn_v1,2026-03-06 02:13:39.706962,SYN
1960,bf8afd90946c34723eeb1ccc576a98b8,5f04b36aab0c0147bd31c24e3ae00f1c,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 01:15:00,24.84,17.1396,5ecab1616eb0bdf814657133ce70592d,syn_v1,2026-03-06 02:13:39.706962,SYN
1961,4a65bc20c96683b4bc54c1a4c95b5d5e,7b05a3419f4f431c2cbf4885124ca1dc,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:45:00,37.77,30.9714,eb0073f8a9ebd7cbb5e7a46acb4e34ce,syn_v1,2026-03-06 02:13:39.706962,SYN
1962,f81294bd68853a5e1c02ea2f6c4e8cd0,d69f262c7171f570f7e0cbff89912137,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:45:00,32.78,20.9792,e5a739c45c1c6dbd11254f0475e25fe3,syn_v1,2026-03-06 02:13:39.706962,SYN
1963,4295c25baa729e95f6c98d5f0f2dca9a,9cd9debad56855170d7fda91fc3e84ca,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:30:00,40.68,29.2896,91b87623d2319e230fa3b5b4165071ff,syn_v1,2026-03-06 02:13:39.706962,SYN
1964,da11c928386dbdc18c34f288e21ee019,69b3a5658ae467cd3f719c2f7edc1b68,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 00:15:00,27.33,21.3174,55edb4bbe9bdc2a7fa2cf158df5c58b1,syn_v1,2026-03-06 02:13:39.706962,SYN
1965,cd83927962802ca3b606ae9f3c6d73be,860c24a902390703da68b5c104679935,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 00:00:00,8.59,5.9271,29ba6ccb18099a046306eacc54ad771d,syn_v1,2026-03-06 02:13:39.706962,SYN
1966,c76f671a4753cc664519a8a4b2dfe527,a604382c4cf08bf6823c44c52a628a70,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 05:15:00,25.13,20.6066,233a6fd3ccd04d416513bab74c4fd020,syn_v1,2026-03-06 02:13:39.706962,SYN
1967,e7b39405255ec5841088f6663359fb00,a474410be9a439272665dca1281b7925,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:45:00,6.96,4.4544,ea2616dd67e3574f8aa27adbdaa1e2fc,syn_v1,2026-03-06 02:13:39.706962,SYN
1968,413e2baff151d8d4c537680d7d05316e,1d5bfad9334ac3740f59c76bfa4cab71,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 04:15:00,7.5,5.4,1f4d75d1918a161555612a6c965a6d98,syn_v1,2026-03-06 02:13:39.706962,SYN
1969,291614fc894042ffde48370a464eddb8,13e28d2986c2587be9a5d54086a30e19,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 03:30:00,32.45,25.311,3b6057788f40826ce06e5812c6dcd489,syn_v1,2026-03-06 02:13:39.706962,SYN
1970,e1eeb625e5a4a6426698339fb189e9e2,88c9101deb8c4ce394ee21e418dd5784,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 04:00:00,13.13,9.0597,f31e23b5a0b1d7aef4686151168a17a0,syn_v1,2026-03-06 02:13:39.706962,SYN
1971,f7f70ccab084c8c5d8b96b87dc86d5f9,858fa9339f4ae3b19319e0c98471305a,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 05:00:00,30.79,25.2478,f73497e24d3493c0150c81d1b388d1a9,syn_v1,2026-03-06 02:13:39.706962,SYN
1972,7efaf4ff4c6611946b347d2367bcb807,e57bfce3281114298a81d8844c02947e,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:30:00,7.53,4.8192,d0fca7c2a86c2c33ad21a613a0521e1d,syn_v1,2026-03-06 02:13:39.706962,SYN
1973,f1b3d8912e2bd9ddb0f335583d2152cb,0637232e1c0f920620e846292911e1f2,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 03:15:00,12.51,9.0072,403e1c640f0dce3eec2e0c186c8d991c,syn_v1,2026-03-06 02:13:39.706962,SYN
1974,1a633a890bb61427286485ce2336b11e,e9919cf245116cc5bd66ffb876b92aa1,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 04:30:00,24.78,19.3284,7ec04ff500e33af59aeafd1d54b7379d,syn_v1,2026-03-06 02:13:39.706962,SYN
1975,4f49e99ee442756940e14404c79772a6,f6df604b8cd6ef1a9238d36aef30755b,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 00:00:00,11.87,8.1903,f9c3dfcadeb7ca7fbcc5835a62255422,syn_v1,2026-03-06 02:13:39.706962,SYN
1976,49b989a23f0d55741477257b0aeeaa2d,2614196cab2f7d5779544cdfcbf41d9d,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 01:15:00,22.73,18.6386,133d9679a215a17ea993fcf05a209e80,syn_v1,2026-03-06 02:13:39.706962,SYN
1977,21debacd2d92a22891de2856fe08f89e,bf0b777174d0850134e5684f213ae030,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 00:00:00,25.2,16.128,9c28264b96f17ecd0cf244438f3e859a,syn_v1,2026-03-06 02:13:39.706962,SYN
1978,09a55d5d1937b90372433ba490c07b7f,d459652144373eb7f83c2b11cca2d317,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:00:00,29.81,21.4632,c7306ece784ad473d7dbfe83e0e0f59e,syn_v1,2026-03-06 02:13:39.706962,SYN
1979,069712518702ff45057bf9d64721856d,351a911993585e574fd47f4454eb843e,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 04:00:00,16.34,12.7452,cb5e0c3f126f78ec0d4abf93a83f5491,syn_v1,2026-03-06 02:13:39.706962,SYN
1980,5bbcc090b4cfd4f7babb26b9e59fda45,65e5acedf56439404d8077287fdbbe68,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 00:00:00,9.34,6.4446,902c45ab864df50b9e07c4b0196262e5,syn_v1,2026-03-06 02:13:39.706962,SYN
1981,fea538323d9ab84b92cb95644d6c7b35,fad88d6f69074a7d68d65c964ef13306,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 00:00:00,38.63,31.6766,d739ead82f275768e986f579537ac4c9,syn_v1,2026-03-06 02:13:39.706962,SYN
1982,8c036722922b24fcf79efc1ed0d68e71,a984375cb0e0b90afeeafac64e24c79d,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 05:00:00,12.27,7.8528,f93a101165cdf962d54880d39b78688c,syn_v1,2026-03-06 02:13:39.706962,SYN
1983,9b476072ebb3b53dd331ce8adbbc4e73,3b59c6bbad31327de76453a4150d8579,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 03:30:00,24.93,17.9496,921df9ca305040307125d302b8cc7d94,syn_v1,2026-03-06 02:13:39.706962,SYN
